asset_id,source_url,source_routes,source_category,source_subcategory,page_order,source_filename,source_dimensions,legacy_alt_or_description,duplicate_group,duplicate_relationship,current_repo_match,current_match_basis,proposed_local_filename,rights_status,technical_reuse_status,notes
FLA-003,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1709265617629-JOIQOQS3MRIOAONH2HUU/dylan+prorok+las+vegas+irezumi+japaenese+tattoo+art+original+flash+3.jpg,/flash,flash,flash-sheet,/flash:3,dylan prorok las vegas irezumi japaenese tattoo art original flash 3.jpg,1080x1350,Custom original Japanese tattoo flash Las Vegas,,unique/no-known-duplicate,,,fla-003-flash-sheet-3.jpg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the generic repeated flash label.
FLA-004,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1709265617723-P7KG77XE01X5PNI1U86M/dylan+prorok+las+vegas+irezumi+japaenese+tattoo+art+original+flash+4.jpg,/flash,flash,flash-sheet,/flash:4,dylan prorok las vegas irezumi japaenese tattoo art original flash 4.jpg,1080x1350,Custom original Japanese tattoo flash Las Vegas,,unique/no-known-duplicate,,,fla-004-flash-sheet-4.jpg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the generic repeated flash label.
FLA-005,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1709265618562-VHOWBFFKTBZ8LJS31DHD/dylan+prorok+las+vegas+irezumi+japaenese+tattoo+art+original+flash+5.jpg,/flash,flash,flash-sheet,/flash:5,dylan prorok las vegas irezumi japaenese tattoo art original flash 5.jpg,1080x1350,Custom original Japanese tattoo flash Las Vegas,,unique/no-known-duplicate,,,fla-005-flash-sheet-5.jpg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the generic repeated flash label.
FLA-006,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1709265618790-HCP8FQ2IYR8DH55CUJ9M/dylan+prorok+las+vegas+irezumi+japaenese+tattoo+art+original+flash+6.jpg,/flash,flash,flash-sheet,/flash:6,dylan prorok las vegas irezumi japaenese tattoo art original flash 6.jpg,1080x1350,Custom original Japanese tattoo flash Las Vegas,,unique/no-known-duplicate,,,fla-006-flash-sheet-6.jpg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the generic repeated flash label.
FLA-007,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1709265619411-G41AI0VTAONIUQFAUKIN/dylan+prorok+las+vegas+irezumi+japaenese+tattoo+art+original+flash+7.jpg,/flash,flash,flash-sheet,/flash:7,dylan prorok las vegas irezumi japaenese tattoo art original flash 7.jpg,1080x1350,Custom original Japanese tattoo flash Las Vegas,FLA-SHEET-07-11,canonical; confidence=high; visual-only,,,fla-007-flash-sheet-7.jpg,confirmation-required,publicly-fetchable-copy-to-controlled-host,"Legacy alt is the generic repeated flash label. Work group FLA-SHEET-07-11: Exact depicted-sheet repeat via different source URLs, not a repeated URL."
FLA-008,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1709265619696-KLDNWOM8U5EVWSGCN2FH/dylan+prorok+las+vegas+irezumi+japaenese+tattoo+art+original+flash+8.jpg,/flash,flash,flash-sheet,/flash:8,dylan prorok las vegas irezumi japaenese tattoo art original flash 8.jpg,1080x1350,Custom original Japanese tattoo flash Las Vegas,FLA-SHEET-08-14,canonical; confidence=high; visual-only,,,fla-008-flash-sheet-8.jpg,confirmation-required,publicly-fetchable-copy-to-controlled-host,"Legacy alt is the generic repeated flash label. Work group FLA-SHEET-08-14: Exact depicted-sheet repeat via different source URLs, not a repeated URL."
FLA-009,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1709265620183-H59ZYNJVIUUVJSQVGK12/dylan+prorok+las+vegas+irezumi+japaenese+tattoo+art+original+flash+9.jpg,/flash,flash,flash-sheet,/flash:9,dylan prorok las vegas irezumi japaenese tattoo art original flash 9.jpg,1080x1350,Custom original Japanese tattoo flash Las Vegas,,unique/no-known-duplicate,,,fla-009-flash-sheet-9.jpg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the generic repeated flash label.
FLA-010,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1709265620467-VXHWAJO89NBFTQGFAWSR/dylan+prorok+las+vegas+irezumi+japaenese+tattoo+art+original+flash+10.jpg,/flash,flash,flash-sheet,/flash:10,dylan prorok las vegas irezumi japaenese tattoo art original flash 10.jpg,1080x1350,Custom original Japanese tattoo flash Las Vegas,,unique/no-known-duplicate,,,fla-010-flash-sheet-10.jpg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the generic repeated flash label.
FLA-011,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1709265621040-DT3INL1O2F2XKE2EXRFP/dylan+prorok+las+vegas+irezumi+japaenese+tattoo+art+original+flash+11.jpg,/flash,flash,flash-sheet,/flash:11,dylan prorok las vegas irezumi japaenese tattoo art original flash 11.jpg,1080x1350,Custom original Japanese tattoo flash Las Vegas,FLA-SHEET-07-11,alternate-view; confidence=high; visual-only; exact-depicted-sheet-repeat,,,fla-011-flash-sheet-11.jpg,confirmation-required,publicly-fetchable-copy-to-controlled-host,"Legacy alt is the generic repeated flash label. Work group FLA-SHEET-07-11: Exact depicted-sheet repeat via different source URLs, not a repeated URL."
FLA-012,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1709265621312-J89T6AOQK9TQ8P4OUDH7/dylan+prorok+las+vegas+irezumi+japaenese+tattoo+art+original+flash+12.jpg,/flash,flash,flash-sheet,/flash:12,dylan prorok las vegas irezumi japaenese tattoo art original flash 12.jpg,1080x1350,Custom original Japanese tattoo flash Las Vegas,,unique/no-known-duplicate,,,fla-012-flash-sheet-12.jpg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the generic repeated flash label.
FLA-013,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1709265621912-4IC69ENDJM0UQO151OVX/dylan+prorok+las+vegas+irezumi+japaenese+tattoo+art+original+flash+13.jpg,/flash,flash,flash-sheet,/flash:13,dylan prorok las vegas irezumi japaenese tattoo art original flash 13.jpg,1080x1350,Custom original Japanese tattoo flash Las Vegas,,unique/no-known-duplicate,,,fla-013-flash-sheet-13.jpg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the generic repeated flash label.
FLA-014,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1709265622293-AON9K1XFCKRZAV8DTQM0/dylan+prorok+las+vegas+irezumi+japaenese+tattoo+art+original+flash+14.jpg,/flash,flash,flash-sheet,/flash:14,dylan prorok las vegas irezumi japaenese tattoo art original flash 14.jpg,1080x1350,Custom original Japanese tattoo flash Las Vegas,FLA-SHEET-08-14,alternate-view; confidence=high; visual-only; exact-depicted-sheet-repeat,,,fla-014-flash-sheet-14.jpg,confirmation-required,publicly-fetchable-copy-to-controlled-host,"Legacy alt is the generic repeated flash label. Work group FLA-SHEET-08-14: Exact depicted-sheet repeat via different source URLs, not a repeated URL."
FLA-015,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1728517439144-RHHYMDP7FK5RBC21QX5L/IMG_8073.jpeg,/flash,flash,flash-sheet,/flash:15,IMG_8073.jpeg,4284x5712,Custom original Japanese tattoo flash Las Vegas,,unique/no-known-duplicate,,,fla-015-img-8073.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the generic repeated flash label.
FLA-016,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1728517431520-KZT2NXD1HFF41CD6BQ6B/6D3A2AA6-6DD4-4401-A2CE-39DAF6F0F6B4.jpeg,/flash,flash,flash-sheet,/flash:16,6D3A2AA6-6DD4-4401-A2CE-39DAF6F0F6B4.jpeg,1440x1800,Custom original Japanese tattoo flash Las Vegas,,unique/no-known-duplicate,,,fla-016-6d3a2aa6-6dd4-4401-a2ce-39daf6f0f6b4.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the generic repeated flash label.
FLA-017,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1728517442442-4A7TRH3NSMWHDXH8KTM1/IMG_7890.jpeg,/flash,flash,flash-sheet,/flash:17,IMG_7890.jpeg,4284x5712,Custom original Japanese tattoo flash Las Vegas,,unique/no-known-duplicate,,,fla-017-img-7890.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the generic repeated flash label.
FLA-018,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1728517943398-RNTBF4D2BXCKQ3M4PUM5/IMG_9060.jpeg,/flash,flash,flash-sheet,/flash:18,IMG_9060.jpeg,4284x5712,Custom original Japanese tattoo flash Las Vegas,,unique/no-known-duplicate,,,fla-018-img-9060.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the generic repeated flash label.
FLA-019,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1728518367397-QQPOZFXE872U0YVYBYJF/IMG_6564.jpeg,/flash,flash,flash-sheet,/flash:19,IMG_6564.jpeg,3024x4032,Custom original Japanese tattoo flash Las Vegas,CROSS-F19-A07-A30,alternate-view; confidence=high; visual-only; cross-category,,,fla-019-img-6564.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the generic repeated flash label. Work group CROSS-F19-A07-A30: Flash F19 and art A07/A30 depict the same artwork across categories. A07-A30 also reviewed as the same work.
FLA-020,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1728518367808-AKJHR58IGI9D1A8ZZB49/IMG_1726.png,/flash,flash,flash-sheet,/flash:20,IMG_1726.png,2400x3000,Custom original Japanese tattoo flash Las Vegas,,unique/no-known-duplicate,,,fla-020-img-1726.png,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the generic repeated flash label.
ART-001,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1709266259445-GJ0CBGY2B3PSL2XHHPUN/dylon+prorok+original+art+las+vegas+nevada+-01.jpg,/art,art,painting-or-illustration-or-mural,/art:1,dylon prorok original art las vegas nevada -01.jpg,1000x1500,Las Vegas Japanese fine artist professional muralist tattoo artist,,unique/no-known-duplicate,,,art-001-original-art-01.jpg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the generic repeated art/muralist label. Subcategory is left unsplit because the page does not distinguish painting from mural.
ART-002,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1709266259587-2MY89HF0PM8UQIOXCQKG/dylon+prorok+original+art+las+vegas+nevada+-02.jpg,/art,art,painting-or-illustration-or-mural,/art:2,dylon prorok original art las vegas nevada -02.jpg,1200x1500,Las Vegas Japanese fine artist professional muralist tattoo artist,ART-CTX-02-12,canonical; confidence=low; visual-only,,,art-002-original-art-02.jpg,confirmation-required,publicly-fetchable-copy-to-controlled-host,"Legacy alt is the generic repeated art/muralist label. Subcategory is left unsplit because the page does not distinguish painting from mural. Work group ART-CTX-02-12: Likely the same work/context. Recorded as the pair ART-002 and ART-012, not ART-003 through ART-011. Generic repeated art alts do not prove identity. A07 remains in CROSS-F19-A07-A30."
ART-003,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1709266261263-NEA7XM3ZQOBPH7IY10XB/dylon+prorok+original+art+las+vegas+nevada+-03.jpg,/art,art,painting-or-illustration-or-mural,/art:3,dylon prorok original art las vegas nevada -03.jpg,1200x1500,Las Vegas Japanese fine artist professional muralist tattoo artist,,unique/no-known-duplicate,,,art-003-original-art-03.jpg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the generic repeated art/muralist label. Subcategory is left unsplit because the page does not distinguish painting from mural.
ART-004,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1709266261627-R1P9S5I554XS730VNBOS/dylon+prorok+original+art+las+vegas+nevada+-04.jpg,/art,art,painting-or-illustration-or-mural,/art:4,dylon prorok original art las vegas nevada -04.jpg,1200x1500,Las Vegas Japanese fine artist professional muralist tattoo artist,,unique/no-known-duplicate,,,art-004-original-art-04.jpg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the generic repeated art/muralist label. Subcategory is left unsplit because the page does not distinguish painting from mural.
ART-005,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1709266262808-5JQ224PFJMC5HJ0J3SFH/dylon+prorok+original+art+las+vegas+nevada+-05.jpg,/art,art,painting-or-illustration-or-mural,/art:5,dylon prorok original art las vegas nevada -05.jpg,1500x1127,Las Vegas Japanese fine artist professional muralist tattoo artist,,unique/no-known-duplicate,,,art-005-original-art-05.jpg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the generic repeated art/muralist label. Subcategory is left unsplit because the page does not distinguish painting from mural.
ART-006,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1728519909690-050SR5561A50LG519DYS/dylon%2Bprorok%2Boriginal%2Bart%2Blas%2Bvegas%2Bnevada%2B-06.jpg,/art,art,painting-or-illustration-or-mural,/art:6,dylon prorok original art las vegas nevada -06.jpg,1139x1500,Las Vegas Japanese fine artist professional muralist tattoo artist,,unique/no-known-duplicate,,,art-006-original-art-06.jpg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the generic repeated art/muralist label. Subcategory is left unsplit because the page does not distinguish painting from mural.
ART-007,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1709266264543-V09ORN8T6D3ANC8A940H/dylon+prorok+original+art+las+vegas+nevada+-07.jpg,/art,art,painting-or-illustration-or-mural,/art:7,dylon prorok original art las vegas nevada -07.jpg,1125x1500,Las Vegas Japanese fine artist professional muralist tattoo artist,CROSS-F19-A07-A30,canonical; confidence=high; visual-only; cross-category,,,art-007-original-art-07.jpg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the generic repeated art/muralist label. Subcategory is left unsplit because the page does not distinguish painting from mural. Work group CROSS-F19-A07-A30: Flash F19 and art A07/A30 depict the same artwork across categories. A07-A30 also reviewed as the same work.
ART-008,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1709266264971-DAJNYAIHXKWPFBT37D3K/dylon+prorok+original+art+las+vegas+nevada+-08.jpg,/art,art,painting-or-illustration-or-mural,/art:8,dylon prorok original art las vegas nevada -08.jpg,1125x1500,Las Vegas Japanese fine artist professional muralist tattoo artist,,unique/no-known-duplicate,,,art-008-original-art-08.jpg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the generic repeated art/muralist label. Subcategory is left unsplit because the page does not distinguish painting from mural.
ART-009,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1709266265958-03V0XFRJECQMJL1330UB/dylon+prorok+original+art+las+vegas+nevada+-09.jpg,/art,art,painting-or-illustration-or-mural,/art:9,dylon prorok original art las vegas nevada -09.jpg,1125x1500,Las Vegas Japanese fine artist professional muralist tattoo artist,,unique/no-known-duplicate,,,art-009-original-art-09.jpg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the generic repeated art/muralist label. Subcategory is left unsplit because the page does not distinguish painting from mural.
ART-010,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1709266266662-K6AKFEMEUC4LHEVXZ3XQ/dylon+prorok+original+art+las+vegas+nevada+-10.jpg,/art,art,painting-or-illustration-or-mural,/art:10,dylon prorok original art las vegas nevada -10.jpg,1125x1500,Las Vegas Japanese fine artist professional muralist tattoo artist,,unique/no-known-duplicate,,,art-010-original-art-10.jpg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the generic repeated art/muralist label. Subcategory is left unsplit because the page does not distinguish painting from mural.
ART-011,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1709266267703-CJHBU9B4B7O793Y2QC2D/dylon+prorok+original+art+las+vegas+nevada+-11.jpg,/art,art,painting-or-illustration-or-mural,/art:11,dylon prorok original art las vegas nevada -11.jpg,1125x1500,Las Vegas Japanese fine artist professional muralist tattoo artist,,unique/no-known-duplicate,,,art-011-original-art-11.jpg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the generic repeated art/muralist label. Subcategory is left unsplit because the page does not distinguish painting from mural.
ART-012,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1709266268239-T20QBJDWNBJ4K10NSJCG/dylon+prorok+original+art+las+vegas+nevada+-12.jpg,/art,art,painting-or-illustration-or-mural,/art:12,dylon prorok original art las vegas nevada -12.jpg,1125x1500,Las Vegas Japanese fine artist professional muralist tattoo artist,ART-CTX-02-12,likely-same-work; confidence=low; visual-only,,,art-012-original-art-12.jpg,confirmation-required,publicly-fetchable-copy-to-controlled-host,"Legacy alt is the generic repeated art/muralist label. Subcategory is left unsplit because the page does not distinguish painting from mural. Work group ART-CTX-02-12: Likely the same work/context. Recorded as the pair ART-002 and ART-012, not ART-003 through ART-011. Generic repeated art alts do not prove identity. A07 remains in CROSS-F19-A07-A30."
ART-013,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1709266269091-COW44MMO2GOT0YYSW9WD/dylon+prorok+original+art+las+vegas+nevada+-13.jpg,/art,art,painting-or-illustration-or-mural,/art:13,dylon prorok original art las vegas nevada -13.jpg,1125x1500,Las Vegas Japanese fine artist professional muralist tattoo artist,,unique/no-known-duplicate,,,art-013-original-art-13.jpg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the generic repeated art/muralist label. Subcategory is left unsplit because the page does not distinguish painting from mural.
ART-014,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1709266269747-MHWSLEO58XAETSQKE7G8/dylon+prorok+original+art+las+vegas+nevada+-14.jpg,/art,art,painting-or-illustration-or-mural,/art:14,dylon prorok original art las vegas nevada -14.jpg,1125x1500,Las Vegas Japanese fine artist professional muralist tattoo artist,,unique/no-known-duplicate,,,art-014-original-art-14.jpg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the generic repeated art/muralist label. Subcategory is left unsplit because the page does not distinguish painting from mural.
ART-015,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1709266270526-7H2DD4TKUM5S0KSP6N8F/dylon+prorok+original+art+las+vegas+nevada+-15.jpg,/art,art,painting-or-illustration-or-mural,/art:15,dylon prorok original art las vegas nevada -15.jpg,1500x1052,Las Vegas Japanese fine artist professional muralist tattoo artist,,unique/no-known-duplicate,,,art-015-original-art-15.jpg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the generic repeated art/muralist label. Subcategory is left unsplit because the page does not distinguish painting from mural.
ART-016,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1709266270742-U94QVF0M02C62VJAKO6G/dylon+prorok+original+art+las+vegas+nevada+-16.jpg,/art,art,painting-or-illustration-or-mural,/art:16,dylon prorok original art las vegas nevada -16.jpg,1500x1017,Las Vegas Japanese fine artist professional muralist tattoo artist,,unique/no-known-duplicate,,,art-016-original-art-16.jpg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the generic repeated art/muralist label. Subcategory is left unsplit because the page does not distinguish painting from mural.
ART-017,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1709266271980-I2A1ERTOEALR9ZY5PFAV/dylon+prorok+original+art+las+vegas+nevada+-17.jpg,/art,art,painting-or-illustration-or-mural,/art:17,dylon prorok original art las vegas nevada -17.jpg,1125x1500,Las Vegas Japanese fine artist professional muralist tattoo artist,,unique/no-known-duplicate,,,art-017-original-art-17.jpg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the generic repeated art/muralist label. Subcategory is left unsplit because the page does not distinguish painting from mural.
ART-018,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1709266272346-KIQZ2N95GY9UUZY8C35P/dylon+prorok+original+art+las+vegas+nevada+-18.jpg,/art,art,painting-or-illustration-or-mural,/art:18,dylon prorok original art las vegas nevada -18.jpg,1500x831,Las Vegas Japanese fine artist professional muralist tattoo artist,,unique/no-known-duplicate,,,art-018-original-art-18.jpg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the generic repeated art/muralist label. Subcategory is left unsplit because the page does not distinguish painting from mural.
ART-019,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1709266273795-GB7P65E7T1VST4YCABBB/dylon+prorok+original+art+las+vegas+nevada+-19.jpg,/art,art,painting-or-illustration-or-mural,/art:19,dylon prorok original art las vegas nevada -19.jpg,1125x1500,Las Vegas Japanese fine artist professional muralist tattoo artist,,unique/no-known-duplicate,,,art-019-original-art-19.jpg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the generic repeated art/muralist label. Subcategory is left unsplit because the page does not distinguish painting from mural.
ART-020,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1709266274300-FCTDHMKM3O6ESPID09ZJ/dylon+prorok+original+art+las+vegas+nevada+-20.jpg,/art,art,painting-or-illustration-or-mural,/art:20,dylon prorok original art las vegas nevada -20.jpg,1125x1500,Las Vegas Japanese fine artist professional muralist tattoo artist,ART-CTX-20-22,canonical; confidence=low; visual-only,,,art-020-original-art-20.jpg,confirmation-required,publicly-fetchable-copy-to-controlled-host,"Legacy alt is the generic repeated art/muralist label. Subcategory is left unsplit because the page does not distinguish painting from mural. Work group ART-CTX-20-22: Likely the same work/context. Recorded as the pair ART-020 and ART-022, not ART-021. Generic repeated art alts do not prove identity."
ART-021,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1709266276539-5E2WVPMFIOR6AKQRHQAE/dylon+prorok+original+art+las+vegas+nevada+-21.jpg,/art,art,painting-or-illustration-or-mural,/art:21,dylon prorok original art las vegas nevada -21.jpg,1125x1500,Las Vegas Japanese fine artist professional muralist tattoo artist,,unique/no-known-duplicate,,,art-021-original-art-21.jpg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the generic repeated art/muralist label. Subcategory is left unsplit because the page does not distinguish painting from mural.
ART-022,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1709266276511-9RLVSJU6L6IP40PRCJTO/dylon+prorok+original+art+las+vegas+nevada+-22.jpg,/art,art,painting-or-illustration-or-mural,/art:22,dylon prorok original art las vegas nevada -22.jpg,1125x1500,Las Vegas Japanese fine artist professional muralist tattoo artist,ART-CTX-20-22,likely-same-work; confidence=low; visual-only,,,art-022-original-art-22.jpg,confirmation-required,publicly-fetchable-copy-to-controlled-host,"Legacy alt is the generic repeated art/muralist label. Subcategory is left unsplit because the page does not distinguish painting from mural. Work group ART-CTX-20-22: Likely the same work/context. Recorded as the pair ART-020 and ART-022, not ART-021. Generic repeated art alts do not prove identity."
ART-023,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1709266277713-VJUTFFQ4LLDB8OGGUPAC/dylon+prorok+original+art+las+vegas+nevada+-23.jpg,/art,art,painting-or-illustration-or-mural,/art:23,dylon prorok original art las vegas nevada -23.jpg,1125x1500,Las Vegas Japanese fine artist professional muralist tattoo artist,,unique/no-known-duplicate,,,art-023-original-art-23.jpg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the generic repeated art/muralist label. Subcategory is left unsplit because the page does not distinguish painting from mural.
ART-024,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1728520818996-IUPBM1R4P74CGQ2S9L5S/IMG_9828.jpeg,/art,art,painting-or-illustration-or-mural,/art:24,IMG_9828.jpeg,4284x5712,Las Vegas Japanese fine artist professional muralist tattoo artist,,unique/no-known-duplicate,,,art-024-img-9828.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the generic repeated art/muralist label. Subcategory is left unsplit because the page does not distinguish painting from mural.
ART-025,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1728520832201-LADMT1QJXLSKFS3VYD6T/IMG_9575.jpeg,/art,art,painting-or-illustration-or-mural,/art:25,IMG_9575.jpeg,4284x5712,Las Vegas Japanese fine artist professional muralist tattoo artist,,unique/no-known-duplicate,,,art-025-img-9575.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the generic repeated art/muralist label. Subcategory is left unsplit because the page does not distinguish painting from mural.
ART-026,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1728520850996-S8IU7KF0XJCJQQ6Z8A2F/IMG_8494.png,/art,art,painting-or-illustration-or-mural,/art:26,IMG_8494.png,1179x2556,Las Vegas Japanese fine artist professional muralist tattoo artist,,unique/no-known-duplicate,,,art-026-img-8494.png,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the generic repeated art/muralist label. Subcategory is left unsplit because the page does not distinguish painting from mural.
ART-027,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1728520846786-FAYGBYGWP4BF6GL5250T/IMG_7427.jpeg,/art,art,painting-or-illustration-or-mural,/art:27,IMG_7427.jpeg,4284x5712,Las Vegas Japanese fine artist professional muralist tattoo artist,,unique/no-known-duplicate,,,art-027-img-7427.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the generic repeated art/muralist label. Subcategory is left unsplit because the page does not distinguish painting from mural.
ART-028,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1728520856003-3B0IWTFDS9YPS4FSLVEJ/IMG_7070.jpeg,/art,art,painting-or-illustration-or-mural,/art:28,IMG_7070.jpeg,4284x5712,Las Vegas Japanese fine artist professional muralist tattoo artist,,unique/no-known-duplicate,,,art-028-img-7070.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the generic repeated art/muralist label. Subcategory is left unsplit because the page does not distinguish painting from mural.
ART-029,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1728520856762-A1WQ1AYTBNX95GIKUIYU/IMG_6869.jpeg,/art,art,painting-or-illustration-or-mural,/art:29,IMG_6869.jpeg,3024x4032,Las Vegas Japanese fine artist professional muralist tattoo artist,,unique/no-known-duplicate,,,art-029-img-6869.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the generic repeated art/muralist label. Subcategory is left unsplit because the page does not distinguish painting from mural.
ART-030,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1728520863316-QEBW9IW2M1DZ48ZMLFM2/IMG_6563.jpeg,/art,art,painting-or-illustration-or-mural,/art:30,IMG_6563.jpeg,3024x4032,Las Vegas Japanese fine artist professional muralist tattoo artist,CROSS-F19-A07-A30,alternate-view; confidence=high; visual-only; cross-category,,,art-030-img-6563.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the generic repeated art/muralist label. Subcategory is left unsplit because the page does not distinguish painting from mural. Work group CROSS-F19-A07-A30: Flash F19 and art A07/A30 depict the same artwork across categories. A07-A30 also reviewed as the same work.
ART-031,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1728520863318-BCJL04V3WQD4JXA1BXVV/IMG_5604.jpeg,/art,art,painting-or-illustration-or-mural,/art:31,IMG_5604.jpeg,3024x4032,Las Vegas Japanese fine artist professional muralist tattoo artist,,unique/no-known-duplicate,,,art-031-img-5604.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the generic repeated art/muralist label. Subcategory is left unsplit because the page does not distinguish painting from mural.
